,tweets,label
2087,Says rabid animals from other states carry 'different strains of rabies' that Florida 'vaccines and serums don’t affect.',1
2088,"Senate Majority Leader Harry Reid 'said, quote, 'I can't stand John McCain.' '",0
2089,"'Puerto Rico got 91 Billion Dollars for the hurricane, more money than has ever been gotten for a hurricane before.'",1
2090,Says Gov. Scott Walker 'has been rated America’s most factually-challenged politician.',1
2091,The UK issued a travel advisory for LGBT citizens visiting the United States after Mississippi and North Carolina passed controversial laws.,0
2092,The name of the make-believe land featured in L. Frank Baum’s series of Oz books was taken from a file cabinet drawer labeled O – Z.,1
2093,'The average age of members of the House of Representatives is 57 years old.',0
2094,"Pigs don't sweat and are therefore more likely to harbor parasites or other toxins, making them unhealthy to eat.",1
2095,A Centers for Disease Control and Prevention doctor said the flu vaccine is causing the deadly flu epidemic.,1
2096,The Obama administration is planning to launch an “America Scouts” youth program.,1
2097,Says abortions are decreasing.,0
2098,Malia Obama was expelled from Harvard for a drug violation.,1
2099,Prada removed a display from their store in the Soho neighborhood of New York City after a complaint regarding monkey-like figurines spread widely online.,0
2100,"Quotes Robert Mueller as saying, 'We must move as quickly as possible to a one-world government; a one-world religion; under a one world leader.'",1
2101,"HUD Secretary Ben Carson bought a $31,000 dining set and billed taxpayers for it.",0
2102,"In the Illinois Legislature, Barack Obama 'voted 'present,' instead of yes or no' on seven votes involving abortion rights.",0
2103,Yoko Ono confirmed that she had an affair with Hillary Clinton in the 1970s.,1
2104,Alaskan Bush Pilot Views on Sarah Palin,0
2105,Medical research has established a causative link between root canals and cancer mortality.,1
2106,"“At the level of gender, at senior management level males remain dominant at 67.6% and females at 32.4%.”",0
2107,'The Russian state has never interfered ... into internal American affairs including election process.',1
2108,Catholic Cardinals Considering Barack Obama as Next Pope,1
2109,'Breaking: 3 liberal celebrities arrested for conspiracy to assassinate President Trump.',1
2110,Telemarketers are luring those who’ve signed up for the national “Do Not Call” list by getting them to request coupons for free products.,0
2111,"JUULing, or use of a JUUL e-cigarette, has caused cancer in four students.",1
2112,"Says under his budget-repair bill, 'collective bargaining is fully intact.'",1
2113,North Dakota named a landfill after President Obama.,1
2114,Says that the federal gas tax has not been raised since 1993.,0
2115,A Hawaii state official recently came forward with proof that President Barack Obama's birth certificate was not legitimate.,1
2116,Americans eliminated unnecessary letters from the British spellings of words such as 'cancelled' and 'colour' because U.S. newspapers charged by the letter for advertising.,1
2117,A Florida company offers “euthanasia cruises” on which terminally ill and suicidal passengers end their lives by jumping overboard.,1
2118,Video clip shows Marc Ecko tagging Air Force One.,1
2119,"Radio commentator Paul Harvey composed a review of the upcoming film about the last hours of Jesus, The Passion.",1
2120,PolitiFact Wisconsin 'concluded that the charge that Justice Prosser prejudges matters that come before the court is True.',1
2121,Michele Bachmann said that Christopher Columbus was the first person to set foot on the North American continent.,1
2122,'If you don't pay income taxes ... you'll have more money' under the Republican tax plan.,1
2123,Slightly overpaying the fine for a traffic ticket will keep points off your driving record.,1
2124,Photograph shows the first female Air Force aerial gunner.,0
2125,A Texas girl required surgery after she swallowed part of a fidget spinner while cleaning it.,0
2126,"'He (Kirk) did violate Pentagon rules, twice actually, for improperly mingling politics with his military service.'",0
2127,Photograph shows a moose harnessed to haul timber.,1
2128,Barack Obama does not qualify as a natural-born citizen of the U.S. because his mother was too young.,1
2129,"'One in every five families in the state of New Jersey has a loved one with a mental illness, a serious mental illness, and today, we don’t care.'",0
2130,'Every major study that has been done by a legitimate group ... shows that there are hundreds of thousands of jobs to be created if you pass our (cap-and-trade) legislation. And if you wind up pricing carbon.',1
2131,Disney is opening a new resort and park in the Toronto Islands.,1
2132,"A motorcycle enthusiast buys an old machine, then discovers the bike once belonged to Elvis Presley and sells it for millions of dollars.",1
2133,"The gold ball atop a military flagpole contains a razor, a match, and a bullet.",1
2134,This year’s state budget 'continues to direct millions in taxpayer dollars in advertising to the failing Start-Up NY program',1
2135,Hillary Clinton cited Robert F. Kennedy's June 1968 assassination as a reason to remain in the presidential race against Barack Obama in 2008.,0
2136,"In 2007, 'the top 1 percent of all income earners in the United States made 23.5 percent of all income,' which is 'more than the entire bottom 50 percent.'",0
2137,The wives of the 9/11 hijackers 'knew exactly what was happening' and went back to Saudi Arabia two days before the attacks to watch their husbands on television flying the planes.,1
2138,"Says George H.W. Bush once said 'If the American People ever find out what we have done, they will chase us down the street and lynch us.'",1
2139,Says rejecting federal aid to expand Medicaid in Texas will 'send $9 billion in federal taxes paid by Texans to other states to insure their working poor.',1
2140,A new law in Florida legalized recreational use of marijuana.,1
2141,A new Facebook algorithm only shows posts from about two dozen friends in your newsfeed.,1
2142,Woman gains revenge after being charged $250 by Neiman Marcus for a cookie recipe.,1
2143,"'In Texas, schools do not even have to teach sex education.'",0
2144,"'I joined the Gang of 14, seven Republicans, seven Democrats, so that we wouldn't blow up the United States Senate. Sen. Obama had the opportunity to join that group. He chose not to.'",0
2145,Says U.S. Rep. Debbie Wasserman Schultz 'voted to cut off Florida’s veterans and their benefits.',1
2146,Debit cards issued to Hurricane Katrina evacuees have been used to purchase luxury or entertainment items.,0
2147,'Georgia has the fifth-highest number of uninsured people of any state in the union.',0
2148,"Says that in the Philippines more than a century ago, Gen. John Pershing 'took 50 bullets, and he dipped them in pigs’ blood,' and shot 49 Muslim rebels. 'The 50th person, he said, ‘You go back to your people, and you tell them what happened.’ And for 25 years, there wasn’t a problem.'",1
2149,"An ex-congressman who had sex with a subordinate won clemency from a president who had sex with a subordinate, then was hired by a clergyman who had sex with a subordinate.",0
2150,A couple announced they have sex in front of their children to show them where babies come from.,1
2151,"Sarah Palin said Obamacare made people irresponsible, and that people with Lyme disease should quit eating limes.",1
2152,'Teddy Roosevelt first called for (health care) reform nearly a century ago.',0
2153,"'Governor Christie also remains the only Governor since World War II, among both Democrats and Republicans, who failed to have his party win control of at least one legislative body over the course of his term.'",1
2154,"The health care law could cost up to $2 trillion, 'double what we were promised.'",1
2155,"Rolls-Royce dispatches a special mechanic to aid a stranded motorist, then afterwards disavows the incident, claiming “Our cars never break down.”",1
2156,A motorcyclist comes to an untimely end when he chooses to “thread the needle” by driving between two oncoming bikes.,1
2157,Quotes Valerie Jarrett as saying she is an 'Iranian by birth' and seeks to 'change America to be a more Islamic country',1
2158,Tom Suozzi raised taxes 'by hundreds of millions of dollars' as Nassau County executive.,0
2159,President Obama has started confiscating guns 'by force.',1
2160,Actress Natalie Portman made a $50 million donation to a hospital in Israel.,1
2161,'Russian mansions Obama seized were meant to be illegal gifts to Sasha and Malia',1
2162,One of the 'main functions' of the Department of Homeland Security’s SAVE database is 'checking voter registration citizenship status.',1
2163,A number of Menu pet food products have been recalled due to a possible association with kidney failure-related illnesses and deaths of cats and dogs.,0
2164,Quotes Queen Elizabeth II as saying that Trump is 'an amazing person' with a 'good heart' who could have been her son in another life.,1
2165,Says there is proof Democrats hired actors to plan violence in Charlottesville.,1
2166,Says Michele Bachmann said 'English was good enough for Jesus when he wrote the Bible.',1
2167,Some 42 million people were killed over Thanksgiving weekend in violent incidents stemming from shoppers competing for 'Black Friday' bargains.,1
2168,The White House Easter Bunny was sponsored by Paas for the first time in 2017.,1
2169,"Prayers and cards are requested for Sgt. Kevin Downs, who was injured in Iraq.",0
2170,Photograph shows a student with cerebral palsy who was left alone apart from the rest of the choir during a school performance in which he was supposed to take part.,0
2171,Dallas Cowboys quarterback Tony Romo announced that he is gay and is dating his teammate Jason Witten.,1
2172,Phil Collins wrote the song 'In the Air Tonight'  after witnessing an incident in which a man refused to come to the aid of a drowning swimmer.,1
2173,Remains of a Viking ship were discovered on the banks of the Mississippi River near Memphis.,1
2174,'We spent $223-million on a bridge in Alaska to an island with 50 people on it.',1
2175,A man named Caleb Lee asked for a military discount and was berated by a Pizza Hut manager for his purported sense of entitlement.,1
2176,Feminist Catharine MacKinnon said “All sex is rape.”,1
2177,U.S. Rep. Ilhan Omar's brother was arrested just before carrying out bombing attacks on Michigan churches.,1
2178,Orlando nightclub shooter Omar Mateen's final text to his wife admitted he was gay.,1
2179,'We've got more revenue than we ever have.',1
2180,The President Ordered the Firing of 'Cattle Guards',1
2181,Houston is 'the third-most toxic city in the United States of America.',0
2182,"U.S. Attorney General Jeff Sessions is to be disbarred from the Alabama State Bar Association due to a letter of complaint filed by 2,000 attorneys from across the U.S.",1
2183,Courts have 'quietly confirmed' that the MMR vaccine causes autism.,1
2184,Cuban Flag at Obama Campaign Office,0
2185,"Says 'thousands' at a Manhattan rally for Donald Trump were chanting 'We hate Muslims, we hate blacks, we want our great country back.'",1
2186,State legislators 'quietly shifted $2 billion from education to road building' in 2013.,1
2187,'Totally out of the question’ that a third of Malawi’s population live in SA | Africa Check,1
2188,'Bill O’Reilly in critical condition after being attacked by ‘tolerant’ liberals.',1
2189,"Rep. Trent Franks said Pope Francis does not understand scripture, which he claimed does not obligate Christians to help the poor.",1
2190,Donald Trump has been banned from entering Canada.,1
2191,"'By 2015, we will be sending so much interest' to China that 'we will be paying for the entire People's Liberation Army.'",1
2192,A Mennonite biker gang clashed with the Hells Angels at the Sturgis Motorcycle Rally in 2017.,1
2193,Photographs show a woman trying to cross the U.S.-Mexico border hidden inside a car's dashboard.,0
2194,White House Press Secretary Sean Spicer said that the United States was 'absolutely ready for World War III' under President Donald Trump's strong leadership.,1
2195,Meryl Streep Gave Roman Polanski Standing Ovation,0
2196,Oregon has become the first state to legalize the street drug Molly.,1
2197,The Weather Channel announced that it will only use the Celsius temperature scale.,1
2198,The fashion of sagging one's pants was born of a prison mode of signaling sexual availability.,1
2199,Rapper Machine Gun Kelly has died from a ‘ligma overdose.’,1
2200,Clint Eastwood said that he was leaving Hollywood because it was full of 'Amerikan' traitors.,1
2201,Cameron Lyle gave up his collegiate athletic career to donate bone marrow to a young man with leukemia.,0
2202,"Seth Rogen, Bette Midler, and other Hollywood 'liberal heroes' were arrested during an Oscar party drug raid.",1
2203,"Chapecoense, the soccer team which lost 19 players in a plane crash, was fined for forfeiting their final match.",1
2204,House Minority Leader Nancy Pelosi's son was arrested for murder.,1
2205,"Mitch McConnell will only consider approving Supreme Court Justice who is white, Christian, conservative, and male.",1
2206,false,1
2207,University peaceniks are chased from a restaurant by patrons singing God Bless America.,1
2208,Meth in Louisiana is contaminated with the Zika virus.,1
2209,Says income tax rates under Eisenhower were as high as 90 percent.,0
2210,Donald Trump issued a tweet making disparaging comments about Utah.,1
2211,'Obama orders ban on Christmas cards to military.',1
2212,Actress Betty White uttered a witty rejoinder to the oft-used phrase 'Grow some balls.',1
2213,Photograph shows a king brown snake in Australia.,1
2214,"Placing a raw, cut onion in contact with your foot overnight “purifies your blood”, removes “toxins”, and heals your body.",1
2215,UK prime minister Theresa May canceled the next general election because she doesn't think she will win.,1
2216,"Dan Seals has been running for office 'since before there were, like, iPods.'",1
2217,The Department of Health and Human Services has scheduled web site maintenance for Healthcare.gov on most Sundays during Obamacare open enrollment.,0
2218,Hillary Clinton's campaign created a #ManEnough4Hillary ad featuring a male model also associated with a syphilis PSA.,1
2219,"'Families in Del Valle, who are City of Austin residents, have to drive to Bastrop to go to the closest grocery store.'",1
2220,The gun industry is 'the only business in America that is wholly protected from any kind of liability.',1
2221,You can win a free tiny house by liking and sharing a Facebook page and post.,1
2222,'I actually started criticizing the war in Iraq before (Obama) did.',1
2223,A bill passed by the California legislature seeks to designate May 22 as Harvey Milk Day.,0
2224,Ruth Bader Ginsburg threatened to leave the Supreme Court if Donald Trump gets elected president.,1
2225,The U.S. government prohibits high mileage Volkswagen Passat automobiles from being purchased by U.S. customers.,1
2226,Attorney General Jeff Sessions described immigrants as 'filth' during a speech in Arizona.,1
2227,"A couple's late night make-out session is cut short when they hear a report on the car radio about an escaped killer (who has a hook for a hand) in the vicinity. The girl insists on being driven home immediately; upon arrival at her house, the boy discovers a bloody hook hanging from the passenger-side car door handle.",1
2228,"Wisconsin sold fresh water to California, helping that state's dairy industry, and 'lost a bunch of jobs (and) a bunch of farmland.'",1
2229,Chelsea Clinton is married to George Soros' nephew.,1
2230,'We had an amendment in the health care law that said the federal government is going to take over education.',1
2231,Photographs show a volcanic lightning storm in Chile.,0
2232,Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a 'pre-existing condition.',0
2233,Says Holly Turner 'failed to vote in five straight Republican primaries.',0
2234,"President Obama has sold the tabulating of votes in U.S. national elections to Scytl, a Spanish company run by a donor to his campaign.",1
2235,"St. Patrick led the genocide of a contingent of Twa 'pygmies' from Central Africa, who were the original inhabitants of Ireland.",1
2236,Common Core is 'education through Washington D.C.',1
2237,"“In terms of the 2015 to 2016 information submitted to the Employment Equity Commission, the representation of whites at top management levels amounted to 72%, while African representation was at 10%. The representation of coloureds stood at 4.5%, and Indians 8.7%.”",0
2238,Delta Airlines is offering free airline tickets for people who take a short survey,1
2239,Says that Tennessee Gov. Bill Haslam 'has made it clear by his repeated actions that he will pursue a policy that promotes the interest of Islamist (sic) and their radical ideology as long as he is governor.',1
2240,An amendment to the House health reform bill 'puts new restrictions on women's access to abortion coverage in the private health insurance market even when they would pay premiums with their own money.',1
2241,High school students in Texas were reprimanded for a skit depicting the assassination of President-elect Trump.,0
2242,"Penn State's Joe Paterno said 'when you get into the end zone, act like you've been there before.'",0
2243,"Cancer is caused by a deficiency of vitamin “B17,” a condition that can be remedied with nutritional supplements.",1
2244,Singer and former 'The Voice' star CeeLo Green was injured in a mobile phone explosion captured on video.,1
2245,North Korea is now allowing the open practice of Christianity.,1
2246,Donald Trump won't release his tax returns because they reveal that he has donated millions of dollars to the North American Man/Boy Love Association.,1
2247,"Says Florida U.S. Reps. Corrine Brown, Alcee Hastings and Frederica Wilson are Socialists.",1
2248,Entertainers Kid Rock and Ted Nugent have raised more than $10 million to fight the War on Christmas.,1
2249,Photographs show anti-war activist Cindy Sheehan sitting in an empty tent at a book signing.,0
2250,A viral video shows George Lopez urinating on President Donald Trump's star on the Hollywood Walk of Fame in July 2018.,1
2251,Burger King created a fake ‘discontinued’ sandwich from the 1970s for nostalgia purposes.,1
2252,Abraham Lincoln 'visited and some say even danced in (the Ohio Senate) chamber.',0
2253,Says Rex 'Tillerson won't divest from Exxon.',1
2254,'Hillary Clinton leaves the country as Mueller indictment is announced.',1
2255,Only 20 colleges and universities 'have athletic departments with revenue exceeding expenses.',0
2256,Says Deputy Attorney General Rod Rosenstein announced in February that 'the Russia collusion investigation is over.',1
2257,A recent drop in the unemployment rate is questionable because it was calculated 'over two days of the Thanksgiving week.',1
2258,Says President Barack Obama is urging Chicago’s mayor to pressure prosecutors into not charging Jussie Smollett.,1
2259,Video clip shows Rep. Maxine Waters comments during a Congressional hearing about nationalizing the oil industry.,0
2260,"A billionaire has promised 5¢ per e-mail forward to help Jada, a premature baby who requires expensive medical care.",1
2261,"President Obama said that 'if we pass more gun laws, crime will go away.'",1
2262,'I actually in 2005 ran on Medicare for all.',0
2263,El Paso was one of the U.S. most dangerous cities before a border fence was built there.,1
2264,Denzel Washington referred to former United States President Barack Obama as the 'criminal-in-chief.',1
2265,U.S. Rep. Jim Langevin didn't want a border fence to block illegal immigration 'because he is afraid that someone will get hurt trying to go around the fence.',1
2266,Says U.S. House opponent Michael Williams does not live in and has never voted in the congressional district he’s seeking to represent.,1
2267,"'As district attorney, Susan Happ took $180,000' in a 'shady' land deal 'from a man charged with multiple felony counts of sexual assault before she offered him a deferred prosecution.'",1
2268,"A cat that had helped itself to salmon mousse prepared for an upcoming dinner party later turns up dead. The hostess, fearful her dish is poisoned, convinces her guests to rush to the hospital and get their stomachs pumped. Later that evening a neighbor comes over to apologize for running over the cat.",1
2269,Says President Barack Obama 'is a socialist.',1
2270,'Miami Dolphins fire 2 kneeling players before pre-season kickoff.',1
2271,"An Antifa group in Melbourne, Australia claimed responsibility for the September 2017 Las Vegas massacre.",1
2272,"Obama 'won health care for 150,000 people.'",0
2273,"Parton was diagnosed with Bell's Palsy, a condition that causes facial paralysis.",1
2274,"A man becomes trapped in a piece of industrial machinery which crushes his lower body.  Unable to extricate him without restarting the machine and killing him, his fellow workers keep him alive with painkillers long enough for his wife to arrive and kiss him goodbye.  The workers then restart the machine.",1
2275,Chelsea Clinton said Satanism is a religion that deserves respect.,1
2276,Document announces the creation of a United Nations “Civilian Weapons Confiscation Study Group.”,1
2277,"U.S. Sen. Kamala Harris said, 'If elected [president] and you don't surrender your guns, I will sign an executive order and the police will show up at your door.'",1
2278,"President Donald Trump blocked Jennie Willoughby, one of the ex-wives of former White House staff secretary Rob Porter, on Twitter.",1
2279,"Rona Ambrose: 'In Vancouver now, we have more pot dispensaries than Starbucks locations.' - FactsCanada",0
2280,"BREAKING: Rosa Parks’ Granddaughter SLAMS Racist Democrats, Endorses Trump",1
2281,Photograph shows a bathroom with an unusually painted floor.,1
2282,'One-third of the gasoline is purchased by out-of-state people' in Virginia,1
2283,South Korea doesn't pay the United States for U.S. troops that protect their country.,1
2284,Soles of Vans shoes are adorned with the Star of David so that wearers will “stomp on Jews.”,1
2285,'Over the past five years the federal government has paid out $601 million in retirement and disability benefits to deceased former federal employees.',0
2286,"E-mail claims a Mexican woman attempted to abduct a tot from a store in Tupelo, Mississippi.",1
2287,Pat Robertson said that Hurricane Katrina was caused by God’s anger over the selection of lesbian comedienne Ellen Degeneres to host the upcoming Emmy Awards.,1
2288,Ben & Jerry's created an 'ImPeachMint' flavored ice cream for President Donald Trump.,1
2289,"'Since 1900, six (U.S. Supreme Court) justices have been confirmed during election years, including Justice Anthony Kennedy, who was confirmed in the final year of the Reagan Administration.'",0
2290,Photograph shows a storm surge created by Hurricane Katrina.,0
2291,"Says President Barack Obama got 'a pass' over controversal remarks by Rev. Jeremiah Wright, while a 12-year-old speech by House Majority Whip Steve Scalise has blown up into a national story.",1
2292,A leprosy outbreak was looming in Los Angeles in September 2019 due to rising homelessness.,1
2293,"Because of President Barack Obama’s failure to 'push job creation,' the black unemployment rate in Ferguson, Mo., is three times higher than the white unemployment rate.",1
2294,Ford USA announced in September 2018 that Colin Kaepernick would star in their new 'Built Ford Tough' advertisements.,1
2295,'Less mass shootings under Trump!',1
2296,"Photographs show Peng Shuilin, a Chinese man who lost the lower half of his body in an automobile accident.",0
2297,"'We have been focusing so much, especially the Texas Department of Transportation, on that 97 percent of people in single-occupancy vehicles.'",1
2298,The process to impeach President Trump has begun.,1
2299,Says President Barack Obama 'is the first president we've ever had who thinks he can choose which laws to enforce and which laws to ignore.',1
2300,"Christine Blasey Ford claimed that she called a friend on her cellphone after she was assaulted by Brett Kavanaugh in 1982, despite the fact that cell phones weren't invented yet.",1
2301,"'Mike Martinez cut a deal with prosecutors to avoid facing possible jail time and stuck us with his $24,657.50 legal bill.'",0
2302,Prayers are needed to help keep the world’s smallest elephant alive.,1
2303,The Cartoon Network announced that new episodes of 'Courage the Cowardly Dog' would premiere on 30 February 2019.,1
2304,Hungarian-American billionaire George Soros bribed three Democratic senators to vote for a shutdown of the U.S. federal government.,1
2305,Said that man wearing racist shirt was working at a polling station in Mississippi.,1
2306,A series of photographs shows a restaurant’s 6-pound hamburger offering.,0
2307,A scientist missing for over 20 years was found living in a secret drug lab in a Minnesota couple's basement.,1
2308,"Rona Ambrose: Supreme Court judges 'think that they can approve a drug into a medicine, without clear clinical scientific evidence, and without safety reviews.' - FactsCanada",1
2309,Donald Trump planned to rename New Mexico in his first act as President.,1
2310,"Gang initiates ask women for directions, then shoot them.",1
2311,'We saw the president of the United States engage American troops in a fourth conflict in a foreign land. This is historic.',1
2312,Donald Trump threatened via Twitter to arrest actor Alec Baldwin for sedition.,1
2313,A photographer used sixteen cameras and waited 62 days to capture an image of the full moon above a sunset.,1
2314,Photographs show a rock painted with patriotic scenes alongside an Iowa highway.,0
2315,"Voice actress Nancy Cartwright was elected mayor of Northridge, California.",1
2316,It is legal in Texas to use deadly force to stop a Confederate statue from being vandalized.,1
2317,An image shows President Trump rescuing two cats from a flooded area in Texas after Hurricane Harvey in August 2017.,1
2318,A band musician received a fatal head injury from a trombone slide.,1
2319,"Georgia is on track for 1,200 traffic fatalities this year, a reversal of nine years of declines.",0
2320,Some travelers may no longer be able to use their driver's licenses to board airplanes after 1 October 2020 due to the REAL ID Act.,0
2321,'President Trump’s wall costs less than the ObamaCare website.',1
2322,"Says, 'I-205, six miles of which runs through my district, already carries more traffic than I-5.'",0
2323,A video shows a group of Muslim immigrants attacking a Catholic church during mass.,1
2324,"A telephone company will no longer have to provide landline service to customers if there is an alternative provider, including wireless.",0
2325,'There’s actually 600 abortions done after the 20th week of pregnancy every year in Ohio.',0
2326,Who Am I?,0
2327,Infamous Chicago Cubs fan Steve Bartman won $3.7 million after betting that the team would be in the 2016 World Series.,1
2328,'Secret Service Agent Says Obama Is Muslim & Gay In New Tell-All Book',1
2329,Web site offers to buy unwanted cats and dogs to re-sell for vivisection and animal testing services.,1
2330,'So many of these shooters turn out to be communist Democrats.',1
2331,Tom Brady flashed his middle finger while being presented with the 2017 Super Bowl MVP trophy.,1
2332,'A few weeks ago Obama took Hamas and Iran OFF the terror list.',1
2333,All the Congressional Democrats voted against a 2.8 percent Social Security cost of living allowance.,1
2334,Says Heidi Heitkamp has 'never been interested in' regulatory relief 'until all of a sudden I become a candidate for the Senate and put pressure on.',1
2335,A TV station was pranked with fake names for pilots involved in an airline crash.,0
2336,"Danney Williams, a 31-year-old man from Little Rock, Arkansas who has claimed to be President Bill Clinton's illegitimate son, has died.",1
2337,'The facts show that approximately 40 persons on death row have had all of their appellate review completed and await only the governor's signature on a death warrant to end the case.',0
2338,Bette Davis landed her role in What Ever Happened to Baby Jane? through placing an ad in a Hollywood publication seeking employment as an actress.,1
2339,The health care plan for members of Congress 'is no better than the janitor who cleans their offices.',0
2340,A photograph shows a woman who was killed by a frozen shaft of urine that fell from a plane.,1
2341,'Nobody is leaving Memphis. That's a myth.',1
2342,Says the federal government restricts 'how much salt we can put on our food.',1
2343,'Harry Reid’s plan is basically giving the president a blank check.',1
2344,"Facebook will be closed for maintenance on Feb. 29, 30, and 31.",1
2345,Bacteria formed on cut onions and potatoes are responsible for more food poisoning cases than spoiled mayonnaise.,1
2346,Ohio's Cedar Point amusement park  announced they would not be open for the 2017 season.,1
2347,Is Africa the drunk continent? How Time Magazine ignored the data | Africa Check,1
2348,Georgia’s share of money from the Federal Highway Trust Fund declined 12 percent between 2008 and 2013.,0
2349,Thieves who work shopping malls are robbing women in washrooms and leaving them naked.,1
2350,Disney is replacing its popular 'Tower of Terror' attraction with 'Elsa's Ice Castle.',1
2351,A record number of immigrants not from Mexico are 'being apprehended at the border.',0
2352,"'We definitely lost way more jobs in Texas this year than we gained — we lost 300,000 jobs in Texas alone this year.'",0
2353,"A photograph shows Hillary Clinton shaking hands with Ramadan Abedi, the father of Manchester bomber Salman Abedi.",1
2354,The potential Iran nuclear agreement would limit Iran to the number of centrifuges needed for a weapon but too few for a nuclear power program.,0
2355,A student who consults a doctor at the campus medical center because of continual soreness in his rectum discovers that his gay roommate has been secretly anesthetizing and sodomizing him at night.,1
2356,"'In 2017, we had more marijuana possession arrests in our country than all other violent crimes combined.'",0
2357,"'Taking into account inflation, the federal minimum wage is actually worth less than what it was worth 50 years ago.'",0
2358,A 93-year-old woman shot and killed one of a group of thugs who were attempting to make her a “knockout game” victim.,1
2359,The Buffett Rule 'will bring in less than $5 billion per year. ... Enough to pay one week’s interest on the national debt.',0
2360,An image shows Jimi Hendrix covered in tattoos while riding a dune buggy.,1
2361,Two claims about crime in Nigeria's Cross River state,1
2362,'Health insurance companies' costs are only 4 percent of all health care spending.',0
2363,'Law passed: All child support in the United States will end by beginning of 2018.',1
2364,"Patrick Henry once said, 'The Constitution is not a document for the government to restrain the people: it is an instrument for the people to restrain the government.'",1
2365,"Democrats have said that 'even one hearing (on the stimulus bill) would be one too many, and that we have a single day to approve these five complex propositions that will affect the lives of millions.'",0
2366,"In July 2019, U.S. Rep. Elijah Cummings was in Venice, Italy, with other Democratic lawmakers.",1
2367,An 11-year-old girl was shot and killed by a police sniper at the Standing Rock pipeline protest site but the media covered up news of it.,1
2368,Photographs show the Statue of Liberty amidst a hurricane.,1
2369,'Crime in Atlanta is down 18 percent since 2009.',0
2370,A photograph depicts a glamorous 'young Harriet Tubman.',1
2371,'The Obama administration just issued instructions that terrorism training should not involve any reference to Islam.',1
2372,"Porsche dealer offers “buy one, get one free” promotion.",1
2373,"'Since January 2008 the private sector has lost nearly 8 million jobs while local, state and federal governments added 590,000.'",1
2374,Young women are inserting vodka-soaked tampons as a furtive way of getting drunk.,1
2375,Planned disposal of one animal precipitates the shooting of others.,1
2376,Donald Trump plagiarized portions of 'Bee Movie' and 'Avatar' for his inaugural address.,1
2377,20 claims by Lagos governor hopefuls checked,1
2378,Prophylactic maker Durex is producing an eggplant-flavored condom.,1
2379,'ICE has not deported or detained one white illegal immigrant.',1
2380,Says pre-cut onion used to cook the following day 'becomes highly poisonous for even a single night and creates toxic bacteria which may cause adverse stomach infections because of excess bile secretions and even food poisoning.',1
2381,The legal drinking age has been raised to 23.,1
2382,A precinct in the Allen West-Patrick Murphy recount has '7 registered voters in Guatemalan community and the tally showed 900 voted!!!!!',1
2383,"According to a recent poll, 'there are more young Republicans enrolled in their parents' (health insurance) plans than young Democrats.'",0
2384,"'When Social Security first started, there was 16 workers for every retiree. Today there are three workers for every retiree and soon there will be only two for every retiree.'",0
2385,'Irish superstar Saoirse Ronan dies after on-set accident in St. Lucia.',1
2386,Says Senate candidate Katie McGinty 'made thousands from companies she previously regulated.',0
2387,An image of a plant with phallic-looking structures is a genuine botanical specimen.,0
2388,"Quotes Thomas Jefferson as saying 'When governments fear the people, there is liberty. When the people fear the government, there is tyranny. The strongest reason for the people to retain the right to keep and bear arms is, as a last resort, to protect themselves against tyranny in government.'",1
2389,"Says U.S. Rep. Alexandria Ocasio-Cortez said 'owning guns IS NOT a right, if it were a right it would be in the Constitution.'",1
2390,"In September 2017, the Cleveland Browns, Dallas Cowboys and Pittsburgh Steelers refunded season tickets in light of protests by players during the National Anthem.",1
2391,The 'Podesta e-mails' revealed the existence of a secret society of pedophiles operating through a pizza place loosely connected to Clinton associate David Brock.,1
2392,Television news screen shot captures President Bush with an inadvertently humorous caption.,0
2393,'All of our taxpayers are paying roughly 22% of the U.N. budget.',0
2394,A woman intent upon looking her best for a big day treats herself to far too many tanning sessions and cooks herself to death.,1
2395,Delta Air Lines gives members of Planned Parenthood discounted rates on air travel.,1
2396,"'Who’s really behind Jeanne Ives’ campaign for governor? Mike Madigan’s corrupt insider machine. They’ve bankrolled her campaign with thousands in shady labor union cash, turning Ives into another Madigan lackey.'",1
2397,A photograph shows the wedding of a U.S. Marine disfigured by combat wounds.,0
2398,Bishop Fulton Sheen foretold the death of Stalin on his TV show.,0
2399,The state of Wisconsin banned all FoodShare/EBT programs through 2019 due to budgetary concerns.,1
2400,'Statistics show 2 to 3 Texas women per week have major complications and 10 women per week seek help at an ER after an abortion.',1
2401,"'In writing his book, Gov. Perry pointed out that … by any measure Social Security has been a failure.'",0
2402,An ISIS jihadist converted to Christianity after being left for dead and rescued by Christian missionaries.,1
2403,A photograph shows a black woman named Malinda Borden who was denied a spot in a lifeboat on the Titanic because she was black.,1
2404,FBI Issues Warrant for Obama's Arrest in Trump Wiretap Scandal,1
2405,The federal government is preventing Volkswagen’s XL1 model car from being sold in the U.S. because the vehicle is too fuel-efficient.,1
2406,Barack Obama began his presidency 'with an apology tour.',1
2407,"'When people enter the service, there’s not a mental health evaluation.'",0
2408,The Eagles song “Hotel California” is about Satanism.,1
2409,E-mail reproduces George Carlin’s list of New Rules for 2006.,1
2410,A planet-dissolving dust cloud will wipe out our solar system in December 2014.,1
2411,"President Trump said 'I met with the president of the Virgin Islands,' a U.S. territory of which Trump is the chief of state.",0
