,tweets,label
1126,"singer, writer, composer, wanna-be basketball player.",0
1127,REMEMBER MY NAME.,1
1128,nan,0
1129,Official account of U.S. Senator Roy Blunt. Honored to represent the great state of Missouri.,0
1130,"Producer, Musican, Social Activist, Writer  åÀTe gusta algÌ¼n tweet? Dale RT o hazlo un Favorito BENDICIONES. Like a tweet?  RT it or Favorite. BLESSINGS",0
1131,"Jaais cesser de croire en soi Haters_Be_HatingTeamBreezy A$AP TemPS,TeamFCBarcaTeamManUnited",1
1132,"traveller,like being introvert,always learner,discovering oneself, fascinate about data",0
1133,"I'm just as confused as you are. Videographer, Adjunct Professor, Radio Host, Creative.",0
1134,The @NYULMC Institute for Innovations in Medical Education,0
1135,The Summits of the Americas bring together the democratically elected Heads of State of the Americas. The OAS serves as the technical secretariat of the process,1
1136,"2-time Emmy award & Grammy award-winning comedian. Order my new book, Kathy Griffin's Celebrity Run-Ins: My A-Z Index now! #GriffinTellsAll",0
1137,"From Russia, live in Amsterdam. QA engineer, test automation.",0
1138,medical  student _Ù÷ÄVery Ahlawy_Ù÷ Tamer Hosny_Ù÷Hamaki_Ù÷Ramy gamal_Ù÷ I phone is the best one in my life ‰__ÙÒ±‰_ https://t.co/61lOXkRd0K,0
1139,Television has brought back murder into the home - where it belongs.,1
1140,"Co-Founder @ ListReports, Entrepreneur, Asia-phile, News Junkie, Foodie, Golfer & Father. Whew.",0
1141,nan,0
1142,nan,0
1143,Infossu les 12 signesdu zodiaque.,1
1144,I'm only on here for my fans,0
1145,Artist and Social Entrepreneur. Since 2007 i have been on a mission of   USING ART TO CHANGE LIVES.,1
1146,Hi my name is Sydney ilove my family and friends,0
1147,Tweeting every letter in the english language.,1
1148,Author of New York Times Bestseller THE INDUSTRIES OF THE FUTURE,0
1149,What Pokemon are you? I TELL YOU!,1
1150,Starring Jason Lee @AnjulNigam @BriSharbino Hilarie Burton @RoniAkurati @PoornaJags @tweetsamrat @JakeBusey @TimGuinee @AlisonWright Director: @franklotito,0
1151,"Follower of Jesus, Husband, Father and NASCAR Driver for @LFR95",0
1152,"Let's fall in love together. Bot by @abroder, questions by @okcupid. #botALLY",1
1153,Teacher and Educationist. ASCD Emerging Leader 2015/Tedx Speaker/ Founder Islamabad https://t.co/NjgxEvcwSm LEAD (pvt) Limited/Activist.,0
1154,We added you on Myspace. Our new album SOME THINGS NEVER LEAVE YOU available now. @natehenrysays @dankoch,0
1155,RT first tweet plz and follow @lexydray if you would like ‰_,1
1156,BIG Pitch collegiate innovation award seeks undergraduate and graduate solutions fitting under the theme of sustainability. By @TheOceanExch and @GASouthernBIG.,0
1157,Photog,1
1158,nan,1
1159,eu n†o sou sua querida « protect @brookehzxs at all costs,0
1160,Comedian and doer of things on your TV and at Unspirational.,1
1161,nan,0
1162,"Chairman of Icahn Enterprises L.P.; etc., etc.              Some people get rich studying artificial intelligence.  Me, I make money studying natural stupidity.",0
1163,The official Twitter account of the United States Marine Corps. The appearance of links does not constitute endorsement.,1
1164,"Continuous, auto-updated feed of #Celegans (and other Caenorhabditeae) of fruit or wherever they may be -- PubMed, arXiv, bioRxiv, and @PeerJ PrePrints.",1
1165,Just some space stories. A http://t.co/8dBPX7FlIa bot (with occasional analogue stories) by @notinventedhere and @thos_thom.,1
1166,Shout out to all the disambiguation pages out there! from @saranrapjs,1
1167,Dunder Mifflin this is Pam...aj,1
1168,"Cuenta oficial del Real Madrid C.F., ENGLISH @realmadriden, FRAN‰AIS @realmadridfra, _______ @realmadridarab, ___ @realmadridjapan.",0
1169,nan,1
1170,Enjoying being retired / New Hobby: Photography,0
1171,Professional #audiobook #narrator and #artist. Artwork and Audiobooks available at https://t.co/7ZZZ6vQ07U  RTs are appreciated!,0
1172,I am programmed to tweet the news in a condensed version so you don't actually have to read it. #news #breakingnews #media,1
1173,Feed for sequencing papers,1
1174,"Live a life of Love. Iäó»m a Belieber, Directioner and Camarena!",0
1175,https://t.co/sgjG7oUfL8 bad jokes and occasionally art,0
1176,"Bot, What people tweet about living in new york",1
1177,I'm a bot that tweets images from the NASA/USGS Landsat program. Managed by @mewo2.,1
1178,Unofficial bot featuring a random selection of images from the Metropolitan Museum of Art's collection of Open Access images. (Maintained by @benrasmusen),1
1179,I have something to say about all the games.,1
1180,"Living, Loving, and working to help you.",0
1181,I don't give a damn about no damn Drake night,0
1182,Data-driven problem solving #healthinformatics #pathologyinformatics #datawrangler #rstats #datascience #decisionsupport #utilisation,0
1183,Carlos Beltran is a major league player with the Houston Astros.,0
1184,"News, community and tools for innovators rethinking how #highered can meet the needs of modern learners.",1
1185,nan,0
1186,"Pastor, IBABI, Igreja Batista Bí_blica, Jacareí, SP",0
1187,"Fresh E3 rumours every 3 hours! Made by @warandpeace with http://t.co/XpDuja7Q2I. Inspired by @TheBlackNerd, @sokareemie, @mikesacco, & @tinysubversions",1
1188,nan,0
1189,DiGRA 2014 Theme Generator. // by @ibogost,1
1190,nan,1
1191,"Revolutionary socialist, still young and handsome.",0
1192,[sem bio] zzronc,0
1193,10 years ago we had Gary Jokeformat // a @rumnogg and @thricedotted production,1
1194,Getting you through your workday with the softest glyphs from the smoothest scripts.,1
1195,"They'll either want to kill you, kiss you, or be you RT the latest",0
1196,Author,0
1197,"I make video games, and have a beautiful wife with 4 boys. It's nutty!",0
1198,#DruHill20th  #LastDragon,0
1199,"""The Leesburg Lightning are part of the Florida Collegiate Summer League, a wood bat league for college students.""",0
1200,Hello. My name is KM. I'm a nerd and proud of it.,0
1201,You can't spell words without other words.,1
1202,"like @TwoHeadlines but musical artists //  one, two artists kneel before you, that's what i said now  // by @thricedotted",1
1203,Actor ... well at least some are STILL saying so !!,0
1204,SPEAR,1
1205,an insecure guy who tries to play guitar in paramore. likes musical equipment. likes the titans. likes pt cruisers. probably won't tweet a lot.,0
1206,It looks like you're writing a tweet! Can I help?,1
1207,"roses are red / violets are blue / computers can tell this kind of joke too // a bot by @tinysubversions, posts 4x/day",1
1208,nan,1
1209,nan,1
1210,Nine years in the NFL. Two rings.,0
1211,WordPress Theme and Plugin Developer. Loves programming and maths. I bite.,0
1212,"""Activision Blizzard is the world's most successful standalone interactive entertainment company. Activision, Blizzard Ent., King, Media Networks, AB Studios""",1
1213,"Computer-generated art, updated four times a day. An @_ARP bot.",1
1214,Professional tennis player,0
1215,"Attitude is EVERYTHING, Never put a period where God put comma.",0
1216,Software Engineer at @Amazon | Alumni of @ManipalUniv,0
1217,nan,0
1218,"Chairman of the Kofi Annan Foundation, Nobel Peace Prize laureate. Tweets from Kofi Annan are signed KA.",1
1219,There must be a better way than this.,0
1220,inspiration: http://t.co/zjL2YMy52e // by @dbaker_h,1
1221,Jacking Famous Ats For 2$. Jacking Normal Ats for RTs,1
1222,Life is just a party and parties weren't meant to last,0
1223,"Tweets from the Mayor of St. Louis' personal website. The Mayor's own tweets are signed #fgs, his initials.",0
1224,Anchor of Erin Burnett OutFront.,1
1225,Entrepreneur and connector. Founder of @Due I blog about my successes and epic failures for @Entrepreneur @TechCrunch and @Mashable #fintech,0
1226,"#bot. Retweets once every hour. @PistachioRoux and @Jonbro. Thanks to all the botmakers, bots, and @botALLY!",1
1227,"Tweet a picture at me and I'll reply with an improved version! Bot by @_Ninji, art from http://t.co/vUU2SFoL66 [Temporarily broken due to Twitter rate limits!]",1
1228,nan,1
1229,University of Warwick Publications Service and WRAP. Simple Deposit: https://t.co/34Lw2ePmdP. Support via email: publications@warwick,1
1230,A bot that tweets every line said by Fiddleford McGucket on Gravity Falls every 30 minutes.,1
1231,"CEO @influenceandco, @Forbes @Inc columnist, speaker, father/husband. I work with some of the best brands and most influential people to grow their influence",1
1232,"Serbia is a beautiful European country, with rich history, culture, welcoming and loving people and great night life and strong art and cafe culture.",1
1233,"bot by @ckolderup ‰Û¢ #botALLY ‰Û¢ thanks to #CBDQ ‰Û¢ not real propositions, please consult a voter guide",1
1234,Lies about the weather periodically. May sometimes be right. Made by @andrewjmichaud for #NaBoMaMo 2016,1
1235,"Joe Lonsdale is a founding partner at  8VC, a San Francisco-based venture capital fund.",0
1236,"Twitter dedicated to revealing corruption, discrimination, harassment etc at St. John's university queens campus.",1
1237,Just pingin' away at @poll to make sure the whole stack is in working order. I'm bored :(,1
1238,"""""",1
1239,"Department of History, College Students",0
1240,Tweets ~10 times a day between 8am-10pm PST. Will probably get more vaporwave-y as time goes by. Complaints: @beaugunderson,1
1241,"OGS provides specialized support to NYU's international students, scholars, and their dependents including immigration advising, programs, resources, and more.",0
1242,"Mom, Mimi, Navair BFM, tree hugger.",0
1243,by @dbaker_h // avatar courtesy of @GenerateAFace,1
1244,Fun loveing,0
1245,"Appin Technology Labs,provides training in Information Security,Embedded Robotics, Programming (Microsoft .NET, Java,PHP), Networking n many more.",1
1246,Barkha Rani Jamke Barasti Hai. Emmy Nominated Reporter. Author.Contributing Columnist @WashingtonPost Contributing Ed @TheWeekLive. Argumentative!Yaaron Ka Yaar,0
1247,nan,1
1248,Instagram - Parineetichopra. Snapchat - ChopraParineeti,0
1249,"Twitterbot of #bioinformatics papers in #PubMed reporting code in @github, @sourceforge, @bitbucket or @google code. Curated by @caseybergman.",1
1250,random restroom gender sign generator. extant (and not so extant) genders with random symbols. bot by @lichlike / @tylercallich,1
1251,Updates about clubs and their fluctuating baller populations. By @maxmechanic #botALLY,1
1252,pronounced mee-luh yo-vo-vitch ‰Û_ https://t.co/VEl6dafYph https://t.co/oDR95qTteC snapchat: msmillajovovich,0
1253,nan,0
1254,nan,1
1255,"a phd student @umich,@eecsatmi who studies collaborative live something (mostly music)",0
1256,actor. musician. geek.,0
1257,"#RNomics, #RNA biology, RNA #bioinformatics, #RNA_World & #evolution, technologies & resources, daily papers: https://t.co/UaH05PfPIt & https://t.co/cuczvAA7dr",1
1258,companion to @NaiveQuestions // [[report any slurs or offensive language to @thricedotted]],1
1259,nan,1
1260,"Dancer_ÙÕÄ, dreamer_Ù_Ü, happy_ÙªÄ",0
1261,Reply with finished assignments!,1
1262,nan,0
1263,LET'S GO FLYERS AND EAGLES!!!,0
1264,"Owner Of GLAM Beverly Hills,Model, Actress, Business Woman, Playmate, Reality Star, Brand, CEO, #Xtina Instagram @KristinaShannon1 SnapChat glamxtina",0
1265,Previewing the MSXS Interactive 2016 conference schedule.,1
1266,nan,1
1267,"Marketing guy, social gadfly, and general man about town",1
1268,"varsity gymnast , clarinetist. I'm hardly ever on here",0
1269,nan,1
1270,I luv Zendya. She is SO awesome. Shak it up is my favorite disney channel show. teamfollowback zswager :3,1
1271,http://t.co/rn21deoPKI,0
1272,eu n†o sou sua querida « protect @brookehzxs at all costs,1
1273,Under Construction,0
1274,How many sleeps until christmas? #NaBoMaMo,1
1275,"Chairman/CEO @Wayin, Founder of @Curriki, former Chairman/CEO of Sun Micro, husband, dad of 4 awesome boys. Love taxpayers, capitalism, personal responsibility.",0
1276,"I am a virtual assistant (mainly for entrepreneurs). Admin, social media and more !",0
1277,Stevia Corp. (OTCQB: STEV) an farm management  and healthcare company focused on the commercial development of products that support a healthy lifestyle.,1
1278,"Best Selling Author of 3 Courtroom novels:""The Price of Justice"" ,""The Price of Victory"" (Endeavour '16) and ""Extreme Justice"" (Endeavour '17). Lawyer, Musician",0
1279,nan,0
1280,Keeping our nation safe by arguing with RINOs like @EdTaters...  and you! A retired bot created by @leonardr.,1
1281,"""One piece_______One piece___Twitter________bot___1_______________________________________________________________________________________________RT_____________""",1
1282,Simple boy,0
1283,I‰Ûªm a bot that tweets anonymous Wikipedia edits made from the IPs of oil companies and defense contractors. Based on @congressedits.,1
1284,nan,0
1285,...Baby I'm lost just like you!  @Sugarcult Bad Astronaut. Musician. DJ. Writer. Teacher. Scholar. Lover.,0
1286,"Comfort the afflicted, afflict the comfortable and don't be a freeloader. https://t.co/RlAadNp080",0
1287,"You were looking for a bot, and then you found a bot. I'm Miserable Now, by @mambocab. ~5 tweets/day. Code/acknowledgments on GitHub.",1
1288,"Author, Speaker & Force for Good ‰Ñ Book One: Beyond #ADHD ‰Ñ From Tragedy To Triumph! ‰Ñ Agent: @DanaNewman",0
1289,Donations Appreciated : D7C1ELtowbSvzy1DoSMuq7tGijjG3X1g2d,1
1290,Cities generated by gorillas.bas ‰Û¢ by @derekarnold,1
1291,Old age has deformities enough of its own. It should never add to them the deformity of vice.,1
1292,Jai Hind !!,0
1293,Song writer/performer keepin hiphop in its truest form representin darkside u.c.o.n.n. Records we miss u chu,1
1294,A bot that generates novel literary and rhetorical devices and their definitions. By @atduskgreg.,1
1295,Spoiler-free expert advice for all games. Bot.,1
1296,"Your official source for news, updates and tips from Twitter, Inc.",1
1297,"""Author of SF, Fantasy and Horror, former (?) games developer and reformed building surveyor. Senior Writer at Riot Games.""",0
1298,[In the United States] a slave was sold on average every 3.6 minutes between 1820 and 1860 ~ Herbert Gutman,1
1299,äóäóäóøÂ™_™‰™š™‹™šø_ #™ƒ™ˆ™Êø¿ø_ :(,1
1300,"Hello peeps of the internet!  I  cats, books and YouTube! (Stacy plays, Aparri, WisteriaMoon and Julian2 are my faves!See you around... ",0
1301,'No Lie' on iTunes: https://t.co/nYMyGE9WDi   'Tek Weh Yuh Heart' on iTunes: https://t.co/wroVMkCnEW,0
1302,"I'm too lazy to update @boazims, so I wrote a bot to do it for me. Tweets hourly. By @tinysubversions.",1
1303,#Legend !! ‰Ï¬  https://t.co/doEFjsRu3g,0
1304,Celebrating the weird faces and messy emotions of all the world. Posts every three hours. Made by @harrygiles in #CBDQ,1
1305,If you're pedantic or professionally outraged... jog on! if ur interested in food & wine check out @SchofeOnWine,0
1306,Interesting facts about the world we live in. Facebook: https://t.co/nKPHSWpSOr / Enquiries: tweetingfacts@gmail.com,1
1307,"Investing in startups. On Deck, @riseawards.  Previously Founding Team @Producthunt, @Raptfm. Trying to be kind with a thousand-year heart.",0
1308,"CEO @Shapeways. I love 3D printers, making stuff, digital manufacturing, the internet and a good conversation.",0
1309,nan,0
1310,"Data Science, Business Intelligence, Market Research and Consumer Behavior enthusiast.",0
1311,"""Tencent Co., Ltd (Tencent Holdings Ltd or Tencent Inc, SEHK: 700), the developer of QQ and WeChat and supplier of multiple OL services, w/ 1 bn active users.""",0
1312,nan,1
1313,Fam Man | Fighter | Future Champ | Gamer | #SnapDownCity | Choking Necks & Cashing Checks | Team@Pursue_Fitness,0
1314,NEW AARON CARTER MUSIC DOWNLOAD LINK LÌüVÌÇ EP https://t.co/aScmCVBsmN PR inquiries: Chad@emcbowery.com SnapChat | AxCarter,0
1315,"Hosts @KeiserReport on @RT_com, recommended bitcoin at $3",0
1316,"Investor and technologist. All things #AI and emerging tech. Former research scientist, photographer, perpetual foodie.",0
1317,"""""shine responsibly, you crazy diamond""""",0
1318,Might wanna charge your phone. Unfollow to opt-out. Bot by @ckolderup #botALLY,1
1319,"You may have missed some things, I will help you find them.",1
1320,GODs Child. so watch it Love animation Love movie editing Love battle rap Executive producer of web series Buddies,0
1321,"""Rare and strong PokŽmon in Houston, TX. See more PokŽmon at https://t.co/dnWuDbFRkt""",1
1322,tweeting every word in the English language....backwards. task will complete in 2020 // by @dbaker_h in honour of @everyword,1
1323,insert witty bio ____________,0
1324,"Father, Husband and just all around good guy!",0
1325,"Tweet 'heads', 'tails', 'toss' or 'flip' at me! Bot by @tullyhansen. #NaBoMaMo #04",1
1326,"I received  M. Sc. and  Ph. D. degrees in CS from Univ. of Lille I,France. Now 100 Talents Professor at CNIC, Chinese Academy of Sciences",0
1327,nan,0
1328,U.S. Department of State worldwide & domestic careers. Formulate & implement U.S. foreign policy and contribute to improving our global society.,0
1329,"Creative, strategist, sapiens. NY native & world citizen. Convention bucker & disruption embracer. Human enthusiast, cultural connoisseur & life aficionado.",0
1330,of course // by @thricedotted,1
1331,Get my official app #unlockmyworld https://t.co/t7gWBbUMY7,0
1332,Studied Accounting & Finance at LUMS with an interest in Marketing . Addicted to movies and TV series. insta: fahmed92,0
1333,"Senior Vice President, Apple Retail. Inspired by great people, great brands and great companies.",0
1334,nan,0
1335,"Journalist & Mobile Producer @CNN. Past gigs @Facebook, @ProPublica, and @Mashable. Interested in international news, tech, social media, and photography.",0
1336,nan,1
1337,Tech expert | Founder of https://t.co/QkAPqAHY1Z | Host of ShEO Show | Breaking stereotypes about #girlsintech | Alum @LATimes @CNN @CNBC Chic geek,0
1338,Director of Photography at The Wall Street Journal.  Avid gardener when Off Duty.,1
1339,"I am a bot that tweets one random object from the Brooklyn Museum collection, four times a day. Bot by @backspace (not affiliated with @brooklynmuseum)",1
1340,nan,0
1341,This is the real Blair Underwood Twitter page.,0
1342,"""20. ""you made me bad and naughty, call me a bitch im proud of it.""""",0
1343,The Heavy Entertainment Show out now: https://t.co/uu36uqydi1,0
1344,Mommy of three. A local and global citizen. Co-founder of @onekingslane and @hellomazel,0
1345,@YouAreCarrying i or inventory for a list of items. Share your labeled drawings with #iamcarrying. By @avestal.,1
1346,#OAKLANDFIGHTCLUB IIIXX OPUS #LetterFromYourBrother #DontGo #SayItIsntSo #StillWater #LoveIsLove #DubNation #RaiderNation #A's #StreetsIsReady #Kurious #DaPlug,0
1347,nan,1
1348,More than 75% of Bletchley Park's code-cracking veterans are women. Full list: http://t.co/2tNLDxBxyk. Bot by @marythought.,1
1349,nan,1
1350,nan,1
1351,I'll post pictures of Lego Space stuff from the Classic and System eras. Average 1 picture every 2 hours.,1
1352,"Throw away your other Twitch bots. I'm the best Twitch bot you'll ever find. For support, visit https://t.co/MjyvbaH6TN.",1
1353,Director of Stewardship @newspring,0
1354,Forex trader. Pc/laptop setup builder.Slots in traderoom.Dm for details. Gamer at https://t.co/fwIBjJHC7H,0
1355,Supporting Trump for a Better Future for the next Generation.,0
1356,"Union Cabinet Minister of Textiles, Government of India. Member of Parliament, Rajya Sabha representing the state of Gujarat.",0
1357,"National Breast Cancer Foundation's mission is to provide help & hope to those affected by breast cancer through early detection, education, & support services.",0
1358,artisanal bot by @Objelisks,1
1359,Filling in some gaps in our punctuation. A bot by @mattlaschneider.,1
1360,https://t.co/6tgzPaNfFt,0
1361,Just a bot that tweets the https://t.co/ROXIqz0eDO RSS feed. Not associated with https://t.co/1NJoBtBGWo / @grantsdotgov in any way. Maintained by @EcoEvoGames.,1
1362,"The voice of the people. Sorry, people.",0
1363,"I'm a PC technician who shares free apps and news about gadgets, technology & science with some humor. I don't read DMs so tweet me. Beware of mad robots!",1
1364,9GAG is the best content platform for millennials Š—¢ Share your content with our 150M global audience Š—¢ email creation@9gag.com Š—¢ https://t.co/aMQ9pLLhWB,0
1365,SnapChat- Jess.Burciaga Contact: bookjessicaburciaga@gmail.com #BurciagaBlends @bellamihair https://t.co/s16iXevADz,0
1366,Don't click on that.,0
1367,"Engineer, Musician, Maker.",0
1368,Do you know the heimlich maneuver? Sorry I don't do ball-room dancing. Skype:willrowan1,0
1369,"quer ir no Planeta Terra e í± tem ingressos? o onibus mudou, mas suas chances continuam as mesmas.Siga o novo busí£o: http://t.co/0kD9W9ocdA",0
1370,nan,1
1371,"Co-host of @etnow. Mom. Journalist. Producer. Author. Designer. Spokeswoman. Philanthropist. MDA ALS Nat. Ambassador, #Clemson Grad!",0
1372,Twitterbot of Evolutionary Behavioural Genetics papers in #PubMed. Curated by @darrenjparker,1
1373,"WI - CA - MA Family, Friends, Music, Sports, Shananagins, LIFE!",0
1374,45th @POTUS @realDonaldTrump. Working on behalf of the American people to make our country great again. Tweets by @Scavino45. Tweets by #POTUS signed -DJT.,0
1375,Fake James Joyce novel titles. A bot by @sillygwailo. #botALLY,1
1376,"U.S. Congressman, AL-06",0
1377,Actor,0
1378,"Advancing the conservation of seagrass through education, influence, research and action. Directors: @RJlilley, @ZosteraR, @BoardshortsBen and @LCullenUnsworth.",0
1379,Recent papers on sponges (Phylum Porifera).,1
1380,This is basically a free follow. NOW follow my other acc @crybbygina,1
1381,Tweeters gonna tweet. Brought to you by @rfreebern.,1
1382,"Futuro Engenheiro, isso í© se as DP's deixarem",0
1383,Disruptive Tech |Social Entrepreneurism #Empathy #Impact #Innovation #Resilience  #Tolerance,0
1384,Tweets BuzzFeed titles in Hulk-talk / Not affiliated with BuzzFeed / Bot by @undoingsarah,1
1385,People spending money on real estate in the greatest city on earth / bot by @fitnr,1
1386,"I am a bot that tweets a random high-res Open Access image from the Metropolitan Museum of Art, four times a day. // by @tinysubversions",1
1387,fartgoth,0
1388,nan,0
1389,nan,0
1390,nan,1
1391,In the Nutshell: Tech - Basketball - Music,0
1392,Female,1
1393,Infinite random bouquets for @missbananabiker on Valentines Day 2015. Mostly flowers we can't keep in the house because they're poisonous to cats. By @aparrish.,1
1394,Official account of Governor Charlie Baker of Massachusetts.,0
1395,"Links to Awl pieces as described only by their tags. By @lauraolin, bot-ed by @negatendo.",1
1396,Snapchat: diaz5150nick,0
1397,https://t.co/4p5lMa6faA @maxcollinsmusic @tonyfyeah @jonsiebels,0
1398,_______ XXX,1
1399,nan,0
1400,Snapchat: RealJamesMaslow IG: JamesMaslow For Inquires: maslowasst@gmail.com,0
1401,"CEO, @google",0
1402,nan,1
1403,"SoundCloud Founder & CEO. Some jet, some lag.",0
1404,Computing fan.,0
1405,nan,1
1406,"@NYUStern MBA student passionate about marketing, media, travel, and wine",0
1407,100k+ YouTube subs. I delete most of my tweets.  https://t.co/JY3n1qms2N,0
1408,nan,0
1409,who are us to defy all who claim to know what republicans truly want and need? #tcot,1
1410,µµÜ‰Í_ÜÜ_Ü»,0
1411,"One of the top international architecture, interior design, and urban planning firms bringing creativity, humanity, and purpose to the built environment",0
1412,"Literature bot searching arXiv, biorXiv, PeerJ & PubMed for supercoiling papers. Maintained by @red_gravel.",1
1413,nature is beautiful! i'm a bot that tweets 5x/day. built by @lanewinfield,1
1414,"Napster, Plaxo, Facebook, Causes, Spotify & Airtime = https://t.co/pEfbUoDYae",0
1415,"I don't know what the fuck I'm doing, but I'm doing it with enthusiasm.",0
1416,nan,1
1417,"record maker, non faker, speaker blower, lawn mower, song writer, top liner, bass fisher, peace wisher. #Austin",0
1418,im a bot what explores fields of flowers - by @Objelisks,1
1419,Contact/booking: contactfreesol@gmail.com,0
1420,Business Inquiries: Luke Munson luke@lwsports.net,0
1421,"#wearedrugs, #SummerGodsTour, #resist surf whenever i can",0
1422,#following(100%) #music #classic #news #bassball #travel #movie #pop #__ #____ #__ #jesus,1
1423,The OFFICIAL Randy Jackson Twitter,0
1424,I tweet a new horizon view every six hours.  Created by @acgodliman using cheapbotsdonequick. WIP,1
1425,"THE DIFFERENCE IS THAT THEY RHYME HA HA // see also: @badjokebot, @HinkyPinkyQs // by @thricedotted",1
1426,Inquiries & Bookings email Ryan@FiondaManagement.com | HOST of #TheWhoolywoodShuffle on @shade45 12pm-6pm EST Saturdays! Also Heard On @OpieRadio | #TurnUpGodz,0
1427,Commissioner of the National Football League,0
1428,nan,1
1429,RT THE LINK IN BIO PLEASE SHE NEEDS HELP WITH HER NASH FOLLOW ! Free follow from @nashsneck ! Please follow - goal is 2K ‰Ï¬,1
1430,"The Official twitter account of Virat Kohli, Indian cricketer,gamer,car lover,loves soccer and an enthusiast",0
1431,"Posting cool research papers from https://t.co/ZBNrZVtb2X every 2h on Physics, Mathematics, Computer Science, Biology, and Statistics. (Bot by @alexjc.)",1
1432,Fique por dentro de tudo o que acontece no Polo Cultural e Cinematogríçfico de Paulí_nia.,0
1433,PROVEHITO IN ALTUM ‰Û¢ #LoveLustFaithDreams available now at https://t.co/vZ6yV8t8HA,0
1434,See https://t.co/iBNSW4KCSO,0
1435,30 dias de oraí_í£o pelos povos muí_ulmanos. De 1 a 30 de Agosto de 2011. Baixe o livreto de oraí_í£o e participe conosco!,0
1436,"Š—“The past increases, the future recedes. Possibilities decreasing, regrets mounting.Š— Generate your own at https://t.co/sMl8EGHQRa",1
1437,Tuiteo cada palabra del idioma espaÌ±ol. La tarea terminarÌÁ en el 2019.,1
1438,"Scholar alerts on transcriptional noise, made by @biochemistries",1
1439,Keeping an eye on astronauts coming and going. #NaBoMaMo bot by @NotInventedHere using #IFTTT.,1
1440,just a river on twitter. made by @muffinista #botALLY,1
1441,A bot that picks a word and then draws randomly until an OCR library (http://t.co/XmDeI5TWoF) reads that word. 4x daily. Also on Tumblr. // by @tinysubversions,1
1442,"Amateur photographer, husband and father extraordinaire.",1
1443,"Aquariana, Ciumenta, Simpíçtica, Extrovertí_da, Bugrina, Divertida, Preguií_osa.",0
1444,nan,0
1445,Tweeting when a men's or women's NCAA #MarchMadness basketball game is close with under 3:00 left. Built by WNYC's @datanews team.,1
1446,"""Freelance illustrator, heavy metal listener. Represented by @Meiklejohn_""",0
1447,Vagas de estíçgio no Estado do Sí£o Paulo e publicadas no @estagiare!,0
1448,The official feed of http://t.co/4ViY2vemvM. Find my personal tweets at @mgsiegler.,0
1449,Obsessive maker of things. Editor-in-Chief of https://t.co/5f26Ewejnk. Former co-host of MythBusters.,0
1450,ayang University studen,1
1451,"will eventually grow up and get a real job. Until then, will keep making things up and writing them down.",0
1452,"Ní£o se preocupe , ní£o tenha pressa.O que í© seu encontraríç um caminho para chegar atí© vocíÈ , Deus ní£o demora , ele capricha !",0
1453,"MDGP Resident, TUTH, Maharajgunj",1
1454,"Musician, actor, lover. Instagram : @anushkadisco #AngryIndianGoddesses For show enquiries: +91-7738-886145 (Swetha @ Toast Events)",0
1455,A bot with all the latest news about Nintendo's Amiibo!!! Except it's all not true!!! #botALLY (by @ckolderup),1
1456,"Benefiting Refugees & Immigrants with Damn Good Entertainment || April 24, 2017 || Currently accepting performer submissions, at https://t.co/Ftq0xuznXo",0
1457,Entrepreneur. Design Enthusiast. Reader. Writer. Shopaholic. Experimental Cook.,0
1458,World Cup winner 2002 - FCBarcelona Ambassador - CoritibaFC Executive Director.,0
1459,"With roots from beautiful Sicily, the Tantillo family brings you old world favorites. Shop online with a trusted and respected name in fine food products.",1
1460,nan,0
1461,Definirse es limitarse.«I started something I couldn’t finish - The Smiths.»,0
1462,free follow from @itskaisehun go follow !,1
1463,IN GOD I Trust.. Music is the way of Life!! New Music At https://t.co/ybgd63JmZN Show Bookings:https://t.co/Gj9kCZx9Cj,0
1464,A Twitter bot by @Quasimondo that creates random low-polygon versions of pictures it receives.https://t.co/ItJbIIQj01 #bot2bot was invented here.,1
1465,Investigating crimes against exosaurs.,1
1466,Jargon!,1
1467,Replacement for @FalseFlagBot R.I.P. #nWo #illuminati #falseflag,1
1468,Mining,1
1469,Miley Cyrus & Her Dead Petz out now fo freeeeeee mothaaaa fuckazzz!,0
1470,Jornalista. Escritor. Ser humano. Testemunha ocular do fim do mundo.,1
1471,nan,0
1472,nan,1
1473,Hawaii Native | Stanford Grad | Pro Golfer on the LPGA | Animal Lover | Adventurous Eater | ‰ÏÎ‰Ý_,0
1474,"Download my free app, #MeditationMadeSimple in the Apple App Store and GooglePlay Store today.",0
1475,Not part of a famous Canadian comedy troupe. Myers/Briggs: DGAF.,0
1476,nan,1
1477,an experiment in progress.,0
1478,"Every hour, Cointraq Price Bot tweets the price of a randomly chosen coin worth at least $0.10",1
1479,Data Scientist @Microsoft with a mission to help empower all lives. #Economics #Science - aligning #data and #AI with human value @danabases #mydatalake,0
1480,nan,0
1481,nan,1
1482,Another shameful bot by @alicemazzy. Tweets hourly.,1
1483,"Speculations on the universally understood, widely used and expressive: alternative designs for Facebook's Reaction widget. Bot by @aparrish; icons from Twemoji",1
1484,Deleting my host server one file at a time // a bot by @mattlaschneider,1
1485,Twitterbot for anything related to super resolution microscopy,1
1486,Automatically-generated blog-rock contrarianism. (By @michaelbarthel),1
1487,"HOW TO VOTE: reply to a tweet with 'F' 'M' and 'K' in the order you want to vote. ('MFK' = marry, fuck, kill). A bot by @tinysubversions",1
1488,nan,1
1489,a LSTM neural network that asks would you rather questions,1
